delivery_id,order_id,delivery_status,delivery_time,rider_id
5174,913,Delivered,01:20:41,6166
5175,8444,Delivered,01:25:28,8920
5176,9946,Not Delivered,01:25:13,3327
5177,179,In Transit,01:20:32,4652
5178,4612,Delivered,00:31:42,4751
5179,6421,Delivered,01:06:57,7107
5180,4950,Delivered,01:50:39,8268
5181,1420,Delivered,01:27:09,4694
5182,1452,Delivered,00:54:21,8101
5183,289,Delivered,01:50:45,2859
5184,2123,Delivered,00:30:30,4290
5185,3386,Order Placed,01:20:11,3894
5186,4390,Delivered,00:19:44,4156
5187,6408,Delivered,00:28:53,696
5188,7745,Order Placed,00:21:48,6716
5189,9436,In Transit,00:54:57,3490
5190,2941,Order Placed,01:20:13,4661
5191,6760,Delivered,01:30:01,9449
5192,236,Not Delivered,01:34:15,3728
5193,523,Delivered,01:15:43,5670
5194,6449,Delivered,00:39:37,9127
5195,7149,Delivered,01:51:33,3822
5196,6911,Delivered,00:42:13,4797
5197,1033,Not Delivered,00:32:44,7754
5198,5059,Delivered,01:29:06,893
5199,5384,Delivered,00:20:51,329
5200,5643,Delivered,01:31:45,6726
5201,5780,Delivered,00:12:14,8972
5202,7812,Delivered,01:29:06,1666
5203,6967,Delivered,00:25:37,5770
5204,7703,Not Delivered,01:37:38,1619
5205,7944,Delivered,01:58:16,998
5206,9754,Not Delivered,00:32:52,5761
5207,389,Not Delivered,00:24:10,4554
5208,8896,Delivered,00:41:55,2724
5209,5610,Not Delivered,01:14:07,1356
5210,8945,Delivered,01:55:13,656
5211,4750,Not Delivered,01:13:05,1988
5212,3871,In Transit,01:49:30,4705
5213,5813,Delivered,00:53:20,147
5214,3963,Delivered,00:51:14,4382
5215,5226,Order Placed,00:47:50,1829
5216,5922,Delivered,00:18:45,2957
5217,7842,Not Delivered,01:17:11,229
5218,7481,Not Delivered,00:21:32,4989
5219,7834,Delivered,00:42:30,2144
5220,526,Not Delivered,01:36:31,4137
5221,7049,Not Delivered,01:51:26,8796
5222,2675,Delivered,01:50:51,4661
5223,9522,Not Delivered,00:06:36,886
5224,2907,Delivered,00:43:26,5380
5225,786,Delivered,00:27:22,8703
5226,3788,Not Delivered,00:21:55,214
5227,3160,Not Delivered,01:30:52,5704
5228,8954,Order Placed,01:28:59,2490
5229,8963,Delivered,00:37:38,7868
5230,432,Order Placed,00:38:42,517
5231,2910,Delivered,00:30:07,301
5232,7371,In Transit,00:38:59,6628
5233,7946,Delivered,01:12:28,2317
5234,5174,Delivered,00:25:45,182
5235,5573,Delivered,01:42:28,4324
5236,3608,Delivered,00:46:26,8374
5237,5243,Delivered,00:31:10,180
5238,4418,Delivered,00:15:01,4281
5239,632,Delivered,00:54:37,2678
5240,3268,Delivered,00:46:24,553
5241,5343,In Transit,00:15:22,8636
5242,9744,Delivered,01:31:10,1082
5243,142,Delivered,01:57:42,6496
5244,7777,Delivered,00:58:26,5415
5245,323,Order Placed,00:59:43,2341
5246,8419,Delivered,01:43:19,1701
5247,4072,Delivered,00:17:15,3984
5248,9009,Order Placed,01:14:31,4604
5249,8284,Delivered,01:30:06,7323
5250,9066,Not Delivered,00:35:40,5359
5251,8259,Delivered,00:29:49,9809
5252,3676,Not Delivered,00:44:52,9092
5253,4337,Order Placed,00:48:07,2206
5254,8329,In Transit,00:46:03,4443
5255,1726,Delivered,01:05:36,2846
5256,8817,Order Placed,01:46:22,4514
5257,6036,Delivered,00:47:34,4887
5258,1165,Delivered,01:54:02,922
5259,1143,Delivered,01:39:35,5507
5260,1199,Order Placed,00:47:38,7352
5261,896,Order Placed,00:06:49,9940
5262,7443,Delivered,00:57:31,7235
5263,2951,In Transit,01:28:30,4140
5264,140,Not Delivered,01:31:46,595
5265,5282,Delivered,00:19:48,9846
5266,4259,Delivered,00:19:09,9641
5267,4967,In Transit,00:45:32,3538
5268,7646,Delivered,01:22:22,9124
5269,3915,Delivered,01:59:11,172
5270,9637,Delivered,00:45:46,5055
5271,5518,Delivered,00:37:48,6132
5272,9262,Delivered,01:21:01,5127
5273,6143,Not Delivered,00:16:09,3238
5274,6100,Delivered,01:56:39,4358
5275,9403,Delivered,01:53:56,420
5276,9704,Delivered,00:18:24,8476
5277,9622,Delivered,00:16:50,7776
5278,3560,Order Placed,01:07:06,8189
5279,1837,Not Delivered,01:25:26,3645
5280,2560,Delivered,01:30:52,3707
5281,5809,Order Placed,01:30:10,8264
5282,4366,Delivered,01:13:52,2481
5283,3058,Not Delivered,00:15:15,9178
5284,5975,In Transit,00:12:37,3292
5285,9600,Delivered,01:14:01,8059
5286,1089,Delivered,01:57:18,5465
5287,6607,Delivered,01:58:30,1869
5288,4760,Delivered,00:32:35,4560
5289,61,Not Delivered,01:07:27,4160
5290,9290,Delivered,00:51:31,7742
5291,1722,Delivered,01:56:52,2469
5292,2155,Order Placed,01:07:39,6385
5293,9663,Order Placed,00:42:15,9266
5294,9363,Delivered,01:23:30,8998
5295,7119,Order Placed,00:30:32,6880
5296,9518,Delivered,00:37:26,380
5297,7301,Not Delivered,01:09:55,926
5298,4817,Order Placed,01:41:59,2481
5299,3772,Order Placed,01:48:05,750
5300,2546,Delivered,01:49:24,9590
5301,9406,Order Placed,00:34:35,8606
5302,3848,Delivered,00:50:32,7293
5303,6960,Delivered,00:21:14,9887
5304,803,Delivered,01:45:35,3288
5305,6777,In Transit,01:40:47,2104
5306,3439,Delivered,01:54:52,4469
5307,809,Delivered,01:11:34,9032
5308,3218,Delivered,00:13:43,5386
5309,6159,Delivered,00:25:57,4107
5310,9515,Delivered,01:56:58,8853
5311,3985,Delivered,00:53:00,4164
5312,9258,Not Delivered,00:20:46,8652
5313,4044,Delivered,00:23:07,1026
5314,8230,Delivered,01:56:04,7983
5315,4362,Delivered,01:25:09,452
5316,8432,Delivered,01:33:28,3892
5317,2492,Delivered,00:11:01,6936
5318,9778,Delivered,00:17:37,9372
5319,9958,Delivered,00:13:10,7895
5320,1151,In Transit,00:39:00,3098
5321,7225,Delivered,01:45:02,7007
5322,319,Delivered,01:08:52,3458
5323,7370,Delivered,01:50:32,4657
5324,1280,Not Delivered,01:28:16,2987
5325,9620,In Transit,00:20:43,541
5326,610,Delivered,01:32:32,2570
5327,4488,Delivered,01:05:39,611
5328,835,Not Delivered,00:37:03,3529
5329,9287,Delivered,00:57:53,7088
5330,6521,Delivered,00:07:52,9273
5331,761,Delivered,01:18:55,4159
5332,9044,Delivered,01:40:03,2212
5333,7419,Not Delivered,00:54:51,1551
5334,5909,Order Placed,00:40:50,9599
5335,7997,Not Delivered,01:26:55,7595
5336,1491,Not Delivered,01:27:47,9060
5337,9459,Delivered,01:32:28,6333
5338,3140,In Transit,00:39:08,1939
5339,800,Not Delivered,00:58:22,1258
5340,739,Delivered,01:30:58,8484
5341,273,In Transit,00:52:23,1571
5342,2939,Not Delivered,00:15:01,2035
5343,6153,Delivered,01:19:53,8948
5344,3833,Order Placed,00:17:14,2837
5345,8546,Delivered,00:27:48,1219
5346,719,Delivered,01:13:32,210
5347,3741,Not Delivered,00:46:19,3051
5348,7759,Delivered,00:07:44,8415
5349,8280,In Transit,01:58:59,7293
5350,1383,Delivered,00:51:19,3539
5351,9568,Delivered,01:13:31,6641
5352,7554,Delivered,00:47:30,3500
5353,8740,Delivered,00:12:30,1520
5354,4729,In Transit,01:42:44,5412
5355,332,Not Delivered,01:54:48,9343
5356,9020,Delivered,01:05:32,8439
5357,6214,Delivered,01:19:43,5565
5358,3883,Delivered,01:07:25,529
5359,9673,Delivered,01:44:10,3609
5360,278,Not Delivered,01:56:17,1354
5361,7589,Delivered,00:21:11,1663
5362,219,Not Delivered,01:54:35,9886
5363,5687,Delivered,00:18:59,3639
5364,6577,Delivered,01:53:15,1088
5365,6069,Not Delivered,00:56:02,2817
5366,1281,In Transit,01:32:42,8096
5367,4951,Delivered,00:06:23,2373
5368,3335,Delivered,01:19:20,4450
5369,5307,In Transit,00:50:33,6257
5370,1693,Delivered,01:47:03,8691
5371,7249,Delivered,00:40:51,1532
5372,7855,Delivered,01:40:58,4666
5373,504,Delivered,00:11:07,5778
5374,8786,Delivered,01:13:00,3419
5375,8017,In Transit,00:14:34,3015
5376,5004,Not Delivered,01:37:22,7828
5377,5779,Delivered,01:36:37,4218
5378,9829,Delivered,01:55:49,3853
5379,6148,In Transit,01:20:57,3238
5380,1648,Delivered,01:27:57,576
5381,167,Delivered,01:09:17,9226
5382,3170,Delivered,01:38:58,3482
5383,1682,Delivered,01:20:02,3487
5384,3011,In Transit,00:54:38,7829
5385,3825,Delivered,00:11:10,2513
5386,7509,Delivered,01:40:40,7740
5387,605,Delivered,01:38:48,94
5388,6564,Not Delivered,01:40:27,2311
5389,1785,Delivered,01:24:39,561
5390,4220,Delivered,01:36:29,3902
5391,1364,Delivered,01:14:02,2760
5392,5047,Order Placed,00:33:51,1441
5393,4215,Delivered,01:37:05,5072
5394,9939,Delivered,00:22:23,9997
5395,3496,Delivered,01:30:58,2749
5396,9835,Delivered,00:46:50,1724
5397,9057,Not Delivered,01:37:23,730
5398,4449,Delivered,01:12:08,1957
5399,2142,Delivered,01:15:22,1077
5400,3501,Delivered,01:39:58,6570
5401,4417,Delivered,00:50:09,5058
5402,68,Order Placed,01:31:07,3419
5403,9468,In Transit,01:54:30,5924
5404,3108,Delivered,00:46:45,7309
5405,5944,Delivered,01:24:31,6477
5406,5998,Delivered,00:39:03,4194
5407,5743,Not Delivered,01:28:09,3724
5408,3528,Delivered,00:27:16,2147
5409,131,Delivered,00:47:13,6073
5410,886,Order Placed,00:47:16,3517
5411,3793,Delivered,00:16:57,6805
5412,8483,Delivered,01:32:00,8222
5413,8349,In Transit,01:49:02,6677
5414,4271,Delivered,01:36:08,1007
5415,6531,Delivered,01:22:32,4308
5416,4119,Delivered,01:21:48,4428
5417,6689,Delivered,00:44:49,3609
5418,3601,Not Delivered,00:47:48,313
5419,8557,Delivered,01:34:52,538
5420,7231,Not Delivered,00:24:20,319
5421,6084,Delivered,01:50:24,3765
5422,4774,Order Placed,01:15:50,3304
5423,3249,Not Delivered,00:22:27,1663
5424,8395,Delivered,00:46:36,198
5425,5435,Not Delivered,01:59:36,9456
5426,9792,Delivered,01:11:59,7035
5427,5734,Delivered,00:58:02,237
5428,4795,Delivered,00:38:59,7466
5429,4125,Order Placed,00:36:35,3318
5430,12,In Transit,01:16:10,1010
5431,6202,Delivered,00:16:16,4390
5432,6978,Delivered,01:20:58,185
5433,969,Order Placed,01:16:16,484
5434,7848,Delivered,00:32:39,2340
5435,1556,Delivered,01:18:30,489
5436,7028,Not Delivered,00:16:27,5479
5437,8274,Delivered,01:52:57,7284
5438,9440,Delivered,01:28:58,564
5439,7057,Order Placed,00:06:10,6526
5440,9366,Delivered,01:14:52,3905
5441,8886,Not Delivered,01:50:52,518
5442,9128,Delivered,01:47:36,2519
5443,9950,Order Placed,00:33:45,9119
5444,4856,Delivered,01:31:13,7328
5445,1410,Delivered,00:42:28,5297
5446,2212,Delivered,01:55:08,4678
5447,2371,Delivered,01:08:49,7121
5448,9762,Not Delivered,00:50:30,3358
5449,4660,Delivered,01:14:30,5659
5450,3441,Delivered,00:20:54,8696
5451,9866,Not Delivered,01:22:56,3310
5452,5963,Delivered,01:32:25,1237
5453,508,Delivered,00:34:40,7394
5454,6618,Delivered,00:56:07,4132
5455,8285,Delivered,01:24:38,5202
5456,9480,In Transit,01:35:40,9624
5457,3133,Delivered,00:55:41,7194
5458,9003,Order Placed,00:43:58,9738
5459,8730,Delivered,01:21:30,4067
5460,9695,Delivered,00:10:56,8422
5461,9516,Delivered,01:44:33,4981
5462,554,Delivered,00:21:18,7294
5463,7962,Delivered,01:59:22,1797
5464,5810,Delivered,01:58:52,6718
5465,2393,Delivered,00:37:23,1966
5466,7012,Delivered,01:18:27,2526
5467,8605,Order Placed,01:28:07,6374
5468,9844,Delivered,00:16:38,4415
5469,1828,Order Placed,01:23:36,1560
5470,1592,Delivered,00:31:11,9468
5471,8059,Delivered,00:15:47,9611
5472,9938,Delivered,01:37:19,317
5473,1011,Order Placed,00:07:28,5903
5474,214,Delivered,00:57:38,931
5475,354,Order Placed,01:24:35,3487
5476,3112,Not Delivered,01:35:05,920
5477,2097,In Transit,00:19:51,2994
5478,8160,Delivered,01:51:08,6471
5479,8919,Delivered,01:39:21,1687
5480,9389,Delivered,01:48:42,8110
5481,9906,Delivered,00:43:34,3116
5482,3994,Not Delivered,00:39:52,7943
5483,7158,Delivered,01:53:58,7986
5484,6912,Delivered,00:42:08,5412
5485,4468,Delivered,00:10:41,7535
5486,3698,Not Delivered,00:31:16,2504
5487,4389,Delivered,00:49:12,5004
5488,634,Delivered,01:22:01,1151
5489,5893,Delivered,01:40:30,4718
5490,9316,Delivered,00:46:09,2627
5491,2776,Delivered,00:35:29,7597
5492,8024,Delivered,00:17:36,3425
5493,5210,Delivered,00:51:02,4603
5494,1476,Delivered,01:50:42,5544
5495,539,Order Placed,00:20:46,9930
5496,8140,Delivered,00:40:56,241
5497,2079,Delivered,01:34:27,7560
5498,9350,In Transit,01:10:53,5368
5499,6194,Delivered,00:58:35,2965
5500,7194,Delivered,01:39:20,5858
5501,4122,Delivered,01:53:10,2827
5502,7493,Not Delivered,00:49:29,4570
5503,6381,Delivered,01:53:56,9947
5504,9756,Delivered,01:08:28,6792
5505,970,Delivered,00:45:19,8973
5506,3072,Order Placed,00:14:37,8603
5507,5000,Not Delivered,01:07:51,104
5508,6707,In Transit,00:27:18,1542
5509,1653,Not Delivered,01:48:52,3857
5510,5631,Delivered,00:17:14,5220
5511,3877,Delivered,01:53:10,8234
5512,9552,In Transit,01:57:42,4487
5513,9653,Not Delivered,01:50:58,7975
5514,9129,Delivered,00:32:18,253
5515,4330,Delivered,01:31:44,8889
5516,6257,In Transit,01:36:46,7818
5517,3296,Delivered,00:23:39,5689
5518,5289,Not Delivered,00:42:12,378
5519,1066,Order Placed,01:22:38,4659
5520,2308,Delivered,01:18:16,1351
5521,5036,Delivered,00:40:40,8064
5522,34,Delivered,00:59:42,830
5523,1911,Delivered,01:48:40,3256
5524,7748,In Transit,00:52:44,2593
5525,5427,Delivered,01:49:03,6890
5526,4395,Not Delivered,01:13:48,8410
5527,6723,Delivered,00:41:16,7585
5528,7979,Delivered,00:56:53,5841
5529,2242,Delivered,00:17:34,6764
5530,1059,Delivered,00:14:53,6211
5531,4650,Not Delivered,00:21:32,874
5532,1534,Not Delivered,00:55:16,9104
5533,6953,Delivered,00:38:23,9199
5534,8244,Delivered,01:14:18,3585
5535,7858,Delivered,01:51:34,2323
5536,1418,In Transit,00:22:24,1719
5537,5683,Delivered,00:46:08,3659
5538,5746,Order Placed,01:59:24,1812
5539,7540,Not Delivered,00:56:09,917
5540,4115,Delivered,00:15:47,6151
5541,9943,Delivered,00:26:16,2039
5542,3822,Not Delivered,00:57:02,5239
5543,996,Delivered,00:07:07,2194
5544,2439,In Transit,01:33:57,4018
5545,2269,Not Delivered,01:44:29,3030
5546,4622,Not Delivered,00:45:01,1002
5547,4106,Delivered,01:40:12,6003
5548,2689,In Transit,01:09:30,2548
5549,1812,Delivered,00:17:31,6273
5550,417,Delivered,00:39:12,9559
5551,538,Delivered,00:50:02,2796
5552,7066,Delivered,01:35:01,2660
5553,4009,Delivered,00:55:29,8057
5554,5656,Not Delivered,00:51:44,9364
5555,5357,Delivered,00:57:11,8981
5556,8250,Delivered,00:30:27,7260
5557,6583,Not Delivered,01:43:23,4663
5558,8054,Delivered,01:19:59,5007
5559,2523,Not Delivered,00:39:25,6828
5560,1535,Delivered,00:23:57,8769
5561,3191,Delivered,00:51:54,975
5562,5737,Delivered,00:18:45,7583
5563,710,In Transit,01:46:27,5635
5564,1988,In Transit,00:42:06,5928
5565,3430,Delivered,00:13:53,9420
5566,5266,Delivered,01:43:54,5882
5567,8292,Delivered,01:14:59,2206
5568,1034,Order Placed,00:42:23,8998
5569,6807,Delivered,01:16:39,6511
5570,6340,Delivered,00:53:54,5956
5571,6111,Delivered,00:05:22,1724
5572,2614,Not Delivered,00:15:47,2337
5573,32,Delivered,01:50:00,5483
5574,1830,Delivered,01:37:22,5252
5575,4294,Order Placed,00:26:27,4067
5576,7281,Delivered,01:29:34,76
5577,5837,In Transit,01:41:15,5505
5578,4780,Delivered,00:16:23,2958
5579,705,Not Delivered,01:26:48,2806
5580,1860,Order Placed,01:49:07,3293
5581,9067,Delivered,01:59:15,1564
5582,4568,Delivered,00:14:08,1196
5583,7089,Delivered,00:06:48,7385
5584,3965,Not Delivered,00:24:05,1642
5585,7193,Delivered,00:35:27,5284
5586,1330,Delivered,01:35:12,2802
5587,8933,Delivered,01:10:00,296
5588,9900,Not Delivered,01:36:34,537
5589,2434,In Transit,01:56:14,7581
5590,7564,Not Delivered,01:32:05,9548
5591,2459,Not Delivered,01:49:46,627
5592,5735,Delivered,01:54:51,3868
5593,5547,Delivered,01:10:26,6390
5594,3139,Delivered,00:49:16,914
5595,6933,Not Delivered,01:59:10,4780
5596,2889,Delivered,00:15:30,9517
5597,3002,In Transit,01:37:30,3055
5598,6626,Not Delivered,00:46:03,8792
5599,3358,Delivered,00:30:02,2761
5600,9313,Delivered,01:48:34,7585
5601,8186,Order Placed,01:38:17,9030
5602,7905,Not Delivered,01:35:21,2114
5603,313,Delivered,01:11:15,3551
5604,1351,Not Delivered,00:30:46,204
5605,1386,Not Delivered,01:19:02,1615
5606,6157,Order Placed,01:13:16,5887
5607,5692,Order Placed,01:46:48,2071
5608,9230,Delivered,00:55:48,4779
5609,1790,Delivered,01:42:21,7030
5610,9077,Delivered,01:11:57,5441
5611,3744,Delivered,00:09:35,9577
5612,5199,Delivered,00:48:17,3207
5613,5483,Delivered,00:35:30,7490
5614,8290,Delivered,00:53:40,8278
5615,4840,Delivered,00:29:49,1946
5616,9420,Delivered,00:49:12,7315
5617,871,Delivered,01:17:15,3071
5618,1859,Not Delivered,01:06:21,8643
5619,7597,Not Delivered,00:32:13,9423
5620,489,Delivered,01:24:00,9587
5621,2010,Order Placed,00:50:56,5885
5622,5095,Delivered,01:05:25,7730
5623,8585,Delivered,01:55:01,5634
5624,4968,Delivered,00:09:23,6724
5625,1437,In Transit,01:29:44,9403
5626,965,In Transit,01:44:40,3953
5627,2264,Delivered,00:05:34,5398
5628,6124,Delivered,00:29:46,8738
5629,7738,Not Delivered,00:54:54,3176
5630,9443,Delivered,00:38:27,6133
5631,3087,In Transit,01:34:10,1136
5632,2283,Delivered,01:57:16,6782
5633,1014,Delivered,00:50:14,1297
5634,2094,Order Placed,01:31:23,899
5635,1063,Delivered,01:35:21,5895
5636,867,In Transit,01:28:25,3080
5637,7175,Delivered,01:11:15,7886
5638,5129,Delivered,01:55:41,3195
5639,1441,Not Delivered,00:09:55,4536
5640,2812,Delivered,01:08:43,5544
5641,2985,Delivered,01:28:19,7984
5642,6135,Delivered,01:48:06,7750
5643,7196,Not Delivered,01:07:54,5741
5644,331,Delivered,00:13:09,3966
5645,6005,Delivered,01:18:43,5344
5646,8134,Delivered,00:09:55,4309
5647,75,Delivered,00:30:16,8349
5648,7619,Delivered,00:56:52,1848
5649,6244,Delivered,00:57:19,5101
5650,7606,Delivered,01:45:10,3047
5651,6494,Delivered,00:05:10,2342
5652,8938,Delivered,00:48:36,3536
5653,626,Delivered,00:27:22,5021
5654,2414,Delivered,01:07:26,5467
5655,3587,Order Placed,01:12:16,9002
5656,4789,In Transit,01:47:03,1405
5657,9379,Not Delivered,01:37:34,9343
5658,8201,Delivered,01:11:14,5320
5659,9083,Delivered,01:07:11,7025
5660,4112,Delivered,00:15:55,2673
5661,6065,Delivered,01:49:25,4444
5662,6088,Delivered,00:23:32,9612
5663,4757,In Transit,00:23:35,4256
5664,6130,Delivered,01:57:33,6045
5665,8862,Not Delivered,00:24:36,1634
5666,7285,In Transit,00:42:22,5826
5667,3418,Delivered,00:39:55,7028
5668,4306,In Transit,00:46:27,6467
5669,1004,Delivered,00:43:54,9193
5670,1858,Delivered,01:52:14,707
5671,1708,Delivered,00:41:19,1010
5672,7750,Delivered,01:41:04,5145
5673,5718,Delivered,01:29:43,9042
5674,2617,Delivered,01:10:34,6979
5675,8689,Delivered,00:36:19,9491
5676,6048,In Transit,00:43:19,3678
5677,1128,Delivered,00:11:15,1541
5678,3082,In Transit,01:46:02,8974
5679,6170,Delivered,00:23:33,4847
5680,8202,Not Delivered,01:38:58,4415
5681,8673,Delivered,00:35:30,4018
5682,9623,In Transit,01:52:48,4406
5683,6906,Delivered,01:55:33,5691
5684,5574,Delivered,01:09:16,5122
5685,5398,Delivered,00:23:02,1082
5686,4036,Delivered,01:45:02,6632
5687,3715,Delivered,01:54:43,5391
5688,6731,Delivered,00:38:00,8121
5689,574,Delivered,00:06:44,5094
5690,6444,In Transit,00:19:05,1889
5691,747,Delivered,00:50:06,521
5692,6810,Delivered,00:50:03,994
5693,6920,Delivered,00:34:32,9463
5694,4096,Delivered,00:08:32,6992
5695,3813,Delivered,00:59:31,5937
5696,8904,In Transit,01:42:39,4387
5697,4809,Delivered,00:48:32,7968
5698,8993,Order Placed,00:17:43,3361
5699,1541,Delivered,00:43:26,5862
5700,9281,Not Delivered,01:45:36,2761
5701,4602,Not Delivered,00:08:04,3985
5702,262,Delivered,00:49:28,8635
5703,3945,Delivered,00:29:08,6171
5704,8344,Not Delivered,00:58:02,8610
5705,4319,In Transit,00:48:21,41
5706,9464,Not Delivered,01:55:19,6302
5707,3233,Delivered,00:48:31,4214
5708,6609,Delivered,00:35:06,6701
5709,3400,Delivered,01:07:18,6862
5710,7142,Delivered,00:39:32,6842
5711,5101,Delivered,01:51:16,1564
5712,5611,Delivered,00:13:11,7865
5713,9450,In Transit,01:46:47,8472
5714,2657,Delivered,00:07:57,4444
5715,5394,Delivered,00:07:26,6195
5716,6935,Delivered,01:44:09,3373
5717,5617,Delivered,01:46:47,4105
5718,7710,Not Delivered,01:52:30,6751
5719,256,Delivered,01:33:13,1091
5720,5551,Delivered,00:17:13,6536
5721,1274,Delivered,01:10:05,7495
5722,677,Delivered,01:07:08,6973
5723,7470,Delivered,00:59:51,8219
5724,3229,Delivered,00:39:13,8971
5725,8549,In Transit,01:22:46,7930
5726,7566,Delivered,01:09:21,4049
5727,9021,Delivered,01:34:23,6075
5728,7688,Delivered,00:15:13,266
5729,8439,Delivered,01:53:37,4946
5730,1931,Not Delivered,01:13:17,3480
5731,7395,Delivered,00:32:29,5485
5732,6331,Delivered,00:17:16,148
5733,1672,Not Delivered,01:10:24,1892
5734,5712,Delivered,00:56:22,859
5735,9571,Delivered,01:24:23,8578
5736,9073,In Transit,01:56:29,9724
5737,5915,Delivered,00:23:04,1045
5738,1264,In Transit,01:24:44,6257
5739,778,In Transit,00:58:49,9060
5740,7402,Delivered,00:12:45,9145
5741,943,Delivered,00:49:01,1030
5742,718,Not Delivered,00:37:28,7880
5743,4233,Delivered,01:32:43,5861
5744,2143,Delivered,00:17:54,3553
5745,3543,Delivered,00:58:30,3202
5746,5486,Delivered,00:47:49,4178
5747,7725,Not Delivered,01:41:56,9574
5748,2001,Order Placed,00:57:40,4912
5749,7689,Delivered,01:40:02,8771
5750,4253,Delivered,01:22:32,7461
5751,5524,Delivered,00:54:53,3250
5752,2334,Not Delivered,00:50:53,6302
5753,691,Delivered,01:23:05,840
5754,1628,Delivered,01:37:04,4415
5755,3523,Not Delivered,01:38:58,6450
5756,7910,In Transit,01:57:12,3287
5757,4260,Delivered,01:23:18,5542
5758,2996,Delivered,01:50:55,7080
5759,2561,Order Placed,01:33:16,6037
5760,4095,Not Delivered,00:06:22,1868
5761,1393,In Transit,00:09:19,4111
5762,8843,Delivered,00:57:21,6883
5763,2004,Not Delivered,00:37:20,5476
5764,7996,Delivered,00:30:34,3130
5765,4571,Delivered,00:45:14,5240
5766,3875,Delivered,00:28:09,8938
5767,2153,Order Placed,00:48:11,7691
5768,3035,Order Placed,01:37:21,5579
5769,4487,Delivered,00:47:11,6426
5770,5903,Not Delivered,00:56:19,3369
5771,5533,Delivered,00:54:59,3563
5772,2752,Not Delivered,00:40:23,8930
5773,2710,Order Placed,00:25:23,5470
5774,8555,Delivered,00:57:51,5604
5775,3684,Delivered,01:53:22,9515
5776,7480,Delivered,00:27:26,5324
5777,2542,Delivered,00:36:01,586
5778,2937,Delivered,01:40:29,8770
5779,1787,Delivered,00:10:00,7353
5780,8130,Order Placed,00:57:58,5980
5781,514,In Transit,00:26:49,4775
5782,6051,Delivered,01:53:28,5674
5783,3370,In Transit,00:37:55,1874
5784,8075,In Transit,00:39:55,7269
5785,3588,Order Placed,00:57:12,6573
5786,9434,Order Placed,00:20:45,8247
5787,8493,Order Placed,01:33:31,7325
5788,2723,Delivered,01:23:40,4503
5789,4698,Delivered,01:40:07,1807
5790,7781,Order Placed,01:55:02,1561
5791,1945,Delivered,00:25:09,919
5792,736,In Transit,00:53:03,2205
5793,5910,Delivered,01:46:18,147
5794,3372,Delivered,01:20:45,7373
5795,4915,Not Delivered,00:59:47,2727
5796,3858,In Transit,00:08:57,4203
5797,7170,Order Placed,01:28:16,9255
5798,6557,In Transit,00:18:35,6285
5799,9124,Delivered,00:47:53,304
5800,6797,Delivered,00:47:57,4620
5801,8409,Delivered,01:10:34,4508
5802,9006,Delivered,00:20:25,7873
5803,4785,Delivered,01:11:21,956
5804,7401,Delivered,01:37:13,9095
5805,7016,Delivered,00:28:20,4218
5806,6,Delivered,01:10:28,969
5807,393,Delivered,01:44:08,4584
5808,2931,Delivered,00:17:55,1337
5809,3319,Delivered,00:58:31,547
5810,5475,Delivered,01:52:09,4724
5811,3550,Not Delivered,01:49:46,8000
5812,8096,Delivered,00:36:52,9257
5813,6582,Not Delivered,01:12:51,6566
5814,4592,Not Delivered,01:49:55,2942
5815,1408,In Transit,00:58:15,878
5816,5228,Delivered,01:23:49,1745
5817,1387,Delivered,01:09:14,3267
5818,5972,Delivered,01:06:52,4723
5819,5490,In Transit,00:31:40,6976
5820,4526,Delivered,00:34:07,9166
5821,946,Delivered,00:05:28,2520
5822,5650,Delivered,01:59:06,1374
5823,8581,Delivered,00:50:38,9116
5824,4061,In Transit,00:55:36,3306
5825,3950,Delivered,01:13:52,7955
5826,1914,Delivered,00:50:08,3238
5827,7432,Delivered,01:39:01,5645
5828,8114,Delivered,01:30:59,2292
5829,2642,Order Placed,01:11:54,825
5830,6873,Delivered,00:44:25,7392
5831,1090,Delivered,01:25:43,2693
5832,4035,Not Delivered,00:07:56,3702
5833,1977,Delivered,00:53:58,7244
5834,4626,Delivered,00:19:33,7623
5835,5663,Delivered,00:29:32,1598
5836,9497,Delivered,00:10:21,7226
5837,553,Delivered,00:09:14,489
5838,6703,Delivered,00:11:54,7968
5839,3622,In Transit,00:48:25,962
5840,1908,In Transit,01:30:20,2510
5841,982,Delivered,01:55:39,1144
5842,8848,Delivered,01:51:13,8211
5843,3846,Delivered,01:10:42,8791
5844,2183,Delivered,01:09:59,925
5845,7767,Delivered,00:35:09,5949
5846,4131,Delivered,00:56:19,8789
5847,2418,Not Delivered,01:45:38,6920
5848,2053,Order Placed,01:38:05,6890
5849,1745,Delivered,00:23:39,5908
5850,930,Delivered,00:46:13,1187
5851,8300,Delivered,00:05:42,2596
5852,4518,Delivered,01:08:41,8794
5853,8697,Delivered,01:26:16,344
5854,8574,Delivered,00:05:35,7750
5855,3850,Delivered,01:05:22,1645
5856,8506,Delivered,01:39:47,1859
5857,5281,Not Delivered,00:41:50,1999
5858,1927,Delivered,00:23:30,7767
5859,4751,Delivered,01:33:56,7478
5860,1562,Not Delivered,01:57:47,220
5861,3809,In Transit,00:51:17,631
5862,8013,Delivered,00:41:15,5992
5863,8022,Delivered,00:18:05,1984
5864,7835,Not Delivered,01:50:46,3562
5865,6744,Delivered,01:57:00,8359
